CustomerID,Gender,PaymentMethod,Sign Up date,Country,Sector,Product,MonthlyCharges,Total Revenue
5760-FXFVO,Male,Electronic check,7/5/2013,Kenya,Others,Bulk SMS,78.95,494.95
6595-COKXZ,Female,Mailed check,6/5/2017,Kenya,Others,Bulk SMS,44.45,44.45
0961-ZWLVI,Male,Credit card (automatic),1/16/2015,Kenya,Others,Bulk SMS,109.2,5290.45
5181-OABFK,Female,Credit card (automatic),11/18/2017,Kenya,Others,Bulk SMS,61.3,3346.8
4007-NHVHI,Female,Electronic check,8/16/2012,Kenya,Others,Bulk SMS,96.85,5219.65
7816-VGHTO,Female,Mailed check,10/15/2012,Kenya,Consultancy,USSD,40.55,217.5
5871-DGTXZ,Male,Mailed check,5/22/2017,Kenya,Others,Bulk SMS,19.8,607.7
7550-WIQVA,Male,Electronic check,8/26/2015,Kenya,Others,Bulk SMS,108.25,5431.4
7544-ZVIKX,Male,Bank transfer (automatic),3/27/2018,Kenya,Others,Bulk SMS,105.05,6004.85
0016-QLJIS,Female,Mailed check,7/25/2012,Kenya,Others,Bulk SMS,90.45,5957.9
7508-DQAKK,Female,Credit card (automatic),11/26/2012,Kenya,Others,Airtime,86.4,5442.05
5176-OLSKT,Female,Bank transfer (automatic),2/17/2016,Kenya,Others,Bulk SMS,66.9,4370.25
9356-AXGMP,Male,Electronic check,5/18/2017,Kenya,Others,Bulk SMS,110.7,4428.6
3556-BVQGL,Female,Mailed check,3/23/2018,Kenya,Others,Bulk SMS,20,416.45
0362-ZBZWJ,Male,Electronic check,2/26/2018,Kenya,Others,Bulk SMS,84.9,3067.2
8979-CAMGB,Male,Electronic check,11/18/2017,Kenya,Others,USSD,102.1,6688.1
4211-MMAZN,Male,Mailed check,8/30/2014,Kenya,Others,Bulk SMS,20.25,20.25
7581-EBBOU,Female,Credit card (automatic),7/5/2016,Kenya,Others,Bulk SMS,70.15,4224.7
4274-OWWYO,Male,Electronic check,7/20/2017,Kenya,Others,USSD,74.35,74.35
5073-RZGBK,Female,Bank transfer (automatic),5/23/2017,Kenya,Others,Bulk SMS,80.05,4042.2
1541-ETJZO,Male,Mailed check,5/23/2017,Kenya,Others,Airtime,62.05,62.05
2192-CKRLV,Female,Electronic check,1/21/2013,Kenya,Others,Bulk SMS,49.2,3580.95
3154-HMWUU,Male,Bank transfer (automatic),9/28/2012,Kenya,Others,Bulk SMS,20.5,1198.8
6119-SPUDB,Male,Mailed check,9/22/2015,Kenya,Others,Bulk SMS,38.25,1755.35
6522-OIQSX,Female,Credit card (automatic),1/3/2018,Kenya,Others,Payments,54.95,3772.5
7813-ZGGAW,Male,Bank transfer (automatic),1/3/2018,Kenya,Others,Bulk SMS,96.6,2877.95
8748-HFWBO,Male,Mailed check,10/1/2015,Kenya,Others,Bulk SMS,19.9,357.7
1052-QJIBV,Female,Credit card (automatic),3/12/2018,Kenya,Others,Bulk SMS,19.9,1397.3
1319-YLZJG,Male,Electronic check,11/18/2017,Kenya,Others,Airtime,84.6,959.9
4106-HADHQ,Male,Credit card (automatic),3/5/2017,Kenya,Others,Airtime,80,3182.95
0723-FDLAY,Male,Bank transfer (automatic),3/20/2014,Kenya,Others,Bulk SMS,85.25,3704.15
3050-RLLXC,Female,Credit card (automatic),7/15/2016,Kenya,Others,Payments,81.25,4620.4
9298-WGMRW,Female,Bank transfer (automatic),1/29/2016,Kenya,Others,Bulk SMS,115.5,8312.75
2369-UAPKZ,Male,Mailed check,11/21/2015,Kenya,Others,Bulk SMS,104.1,541.9
3088-LHEFH,Female,Bank transfer (automatic),3/6/2018,Kenya,Others,Bulk SMS,79,929.3
2778-OCLGR,Male,Bank transfer (automatic),4/13/2015,Kenya,Others,Bulk SMS,39.1,971.3
6583-KQJLK,Female,Electronic check,8/29/2013,Kenya,Others,USSD,94.65,1285.05
8544-JNBOX,Male,Mailed check,3/29/2018,Kenya,Others,Bulk SMS,20.8,1521.2
6681-ZSEXG,Male,Credit card (automatic),3/29/2018,Kenya,Others,Airtime,59.5,3389.25
6139-ZZRBQ,Male,Bank transfer (automatic),1/16/2018,Kenya,Others,Bulk SMS,20.05,1198.05
6116-RFVHN,Female,Electronic check,2/12/2018,Kenya,Others,Bulk SMS,100.45,3414.65
0637-KVDLV,Male,Electronic check,4/11/2016,Kenya,Others,USSD,76.5,162.45
8884-FEEWR,Male,Bank transfer (automatic),8/21/2012,Kenya,Others,Bulk SMS,20.6,754
3125-RAHBV,Male,Credit card (automatic),2/6/2015,Kenya,Developer,Bulk SMS,20.3,467.15
6633-MPWBS,Male,Electronic check,4/4/2018,Kenya,Others,Bulk SMS,49.2,216.9
0373-AIVNJ,Male,Mailed check,10/3/2014,Kenya,Others,Bulk SMS,39.55,373
8785-EPNCG,Male,Credit card (automatic),2/19/2018,Kenya,Others,Bulk SMS,23.15,245.2
1682-VCOIO,Male,Mailed check,2/14/2018,Kenya,Others,Bulk SMS,20.45,481.1
5729-KLZAR,Female,Electronic check,2/8/2018,Kenya,Others,Bulk SMS,80.85,302.75
2072-ZVJJX,Male,Bank transfer (automatic),3/4/2015,Kenya,Others,Bulk SMS,25.25,1728.2
8849-AYPTR,Male,Electronic check,6/12/2016,Kenya,Others,Bulk SMS,91.25,2964.05
9518-IMLHK,Male,Bank transfer (automatic),10/23/2014,Kenya,Others,Bulk SMS,72.45,2156.25
1582-RAFML,Male,Mailed check,2/20/2014,Kenya,Others,Bulk SMS,60.1,60.1
3646-ITDGM,Female,Bank transfer (automatic),9/26/2016,Kenya,Others,Bulk SMS,19.7,1051.9
8740-CRYFY,Male,Electronic check,11/1/2015,Kenya,Others,Airtime,78.95,78.95
3569-VLDHH,Male,Electronic check,5/6/2017,Kenya,Others,Bulk SMS,75.1,5013
8224-KDLKN,Male,Bank transfer (automatic),2/26/2018,Kenya,Others,USSD,25,1738.9
7594-LZNWR,Male,Credit card (automatic),2/26/2018,Kenya,Others,Bulk SMS,69.15,2275.1
4001-TSBTV,Female,Electronic check,3/3/2014,Kenya,Others,Bulk SMS,91.55,5511.65
2962-XPMCQ,Male,Electronic check,9/20/2017,Kenya,Others,Bulk SMS,45.15,98.5
8727-XDPUD,Male,Credit card (automatic),12/27/2015,Kenya,Others,Bulk SMS,35.8,1316.9
1043-UXOVO,Female,Credit card (automatic),3/26/2018,Kenya,ISP,Bulk SMS,113.15,7993.3
1064-FBXNK,Male,Credit card (automatic),10/24/2015,Kenya,Others,Bulk SMS,19.85,19.85
3996-ZNWYK,Male,Credit card (automatic),5/27/2015,Kenya,Others,Bulk SMS,19.8,1388.45
2878-DHMIN,Male,Electronic check,9/25/2017,Kenya,Others,Bulk SMS,19.9,666
7762-ONLJY,Female,Mailed check,5/23/2013,Kenya,Others,Bulk SMS,19.7,94.45
1678-FYZOW,Female,Electronic check,6/29/2016,Kenya,Others,Bulk SMS,79.4,244.65
5795-BKOYE,Female,Bank transfer (automatic),6/7/2016,Kenya,Others,Bulk SMS,59.1,4134.7
8627-EHGIP,Male,Mailed check,2/15/2016,Kenya,Others,Bulk SMS,53.95,2375.4
7402-PWYJJ,Female,Electronic check,10/24/2017,Kenya,Others,Bulk SMS,91.15,4862.5
5480-TBGPH,Female,Credit card (automatic),6/29/2014,Kenya,Others,USSD,99.3,2431.35
0018-NYROU,Female,Electronic check,4/14/2018,Kenya,Agriculture,Airtime,68.95,351.5
7501-VTYLJ,Female,Mailed check,9/5/2016,Kenya,Others,Premium SMS,51.55,106.2
7608-RGIRO,Male,Mailed check,9/1/2016,Kenya,Others,Bulk SMS,24.4,1413
0480-BIXDE,Female,Electronic check,3/17/2018,Kenya,Others,Bulk SMS,96.8,1743.05
5895-QSXOD,Male,Mailed check,6/24/2017,Kenya,Others,Bulk SMS,70.05,657.5
9814-AOUDH,Male,Credit card (automatic),6/26/2017,Kenya,Others,Bulk SMS,19.5,1050.5
6175-IRFIT,Male,Mailed check,3/17/2016,Kenya,Others,Bulk SMS,78.75,426.35
8760-ZRHKE,Female,Electronic check,7/30/2015,Kenya,Others,Bulk SMS,69.2,4982.5
1622-HSHSF,Female,Mailed check,5/16/2014,Kenya,Others,Bulk SMS,19.55,19.55
8854-CCVSQ,Male,Electronic check,9/26/2014,Kenya,Entertainment,USSD,80.65,1451.9
6749-UTDVX,Male,Electronic check,7/15/2017,Kenya,Others,Bulk SMS,103.65,7634.8
5542-DHSXL,Female,Mailed check,8/24/2017,Kenya,Financial Services,USSD,54.7,235.05
9102-OXKFY,Male,Credit card (automatic),8/24/2017,Kenya,Others,Bulk SMS,54.15,3116.15
0511-JTEOY,Female,Mailed check,7/20/2017,Kenya,Others,Bulk SMS,71.1,71.1
5216-WASFJ,Female,Electronic check,10/7/2015,Kenya,Others,Airtime,84.85,2633.4
7808-DVWEP,Male,Bank transfer (automatic),10/30/2017,Kenya,Others,Bulk SMS,20,49.65
7067-KSAZT,Female,Electronic check,7/20/2017,Kenya,Others,Bulk SMS,106.25,6979.8
2284-VFLKH,Male,Credit card (automatic),9/13/2017,Kenya,Others,Bulk SMS,99.25,4920.8
0366-NQSHS,Male,Mailed check,11/18/2017,Kenya,Others,Bulk SMS,19.35,46.35
6532-YLWSI,Female,Bank transfer (automatic),1/12/2018,Kenya,Others,Bulk SMS,20.8,1021.8
3807-BPOMJ,Female,Electronic check,5/22/2016,Kenya,Others,USSD,94.75,5276.1
3892-NXAZG,Male,Credit card (automatic),7/10/2013,Kenya,Others,Premium SMS,114.05,8289.2
4948-WBBKL,Female,Bank transfer (automatic),12/14/2013,Kenya,Others,Bulk SMS,74.9,2659.45
4182-BGSIQ,Female,Bank transfer (automatic),3/25/2014,Kenya,Others,Bulk SMS,19.8,196.75
9300-AGZNL,Male,Electronic check,11/5/2015,Kenya,Others,Airtime,94,94
0988-AADSA,Female,Bank transfer (automatic),11/5/2015,Kenya,Others,Airtime,80.85,5824.75
9972-NKTFD,Female,Bank transfer (automatic),11/5/2015,Kenya,Others,Bulk SMS,54.65,1517.5
3717-LNXKW,Male,Bank transfer (automatic),2/10/2018,Kenya,Others,Bulk SMS,91.7,3479.05
5734-EJKXG,Female,Electronic check,2/10/2018,Kenya,Others,Bulk SMS,118.6,7365.7
2207-RYYRL,Male,Mailed check,5/29/2015,Kenya,Others,Bulk SMS,24.55,1331.05
6729-FZWSY,Male,Mailed check,2/13/2018,Kenya,Others,Bulk SMS,19.45,1195.95
9695-IDRZR,Female,Credit card (automatic),1/10/2018,Kenya,Others,USSD,116.15,3946.9
8144-DGHXP,Female,Electronic check,2/18/2018,Kenya,Others,Bulk SMS,80.6,4299.95
7814-LEEVE,Female,Bank transfer (automatic),2/11/2018,Kenya,Entertainment,Airtime,20.3,20.3
1112-CUNAO,Female,Electronic check,4/8/2016,Kenya,Others,Bulk SMS,89.85,1424.95
5175-AOBHI,Female,Mailed check,10/20/2014,Kenya,Consultancy,Airtime,46,193.6
5174-RNGBH,Female,Mailed check,3/24/2018,Kenya,Others,USSD,66.25,620.55
8631-WUXGY,Female,Electronic check,4/26/2016,Kenya,Others,Bulk SMS,99.8,4391.25
7270-BDIOA,Female,Electronic check,12/12/2017,Kenya,Others,Bulk SMS,90,1993.8
9565-JSNFM,Male,Bank transfer (automatic),1/8/2018,Kenya,Others,Bulk SMS,70.45,2597.6
5906-DVAPM,Female,Credit card (automatic),10/8/2014,Kenya,Financial Services,Airtime,75,4213.9
6654-QGBZZ,Female,Mailed check,10/23/2012,Kenya,Others,Voice,19.9,19.9
8348-JLBUG,Male,Credit card (automatic),8/18/2016,Kenya,Others,Bulk SMS,80.3,5017.7
0607-DAAHE,Male,Bank transfer (automatic),1/22/2015,Kenya,Others,Bulk SMS,19.75,1052.35
5641-DMBFJ,Female,Electronic check,5/19/2014,Kenya,Others,Bulk SMS,84.3,4916.4
9200-NLNPD,Male,Bank transfer (automatic),8/3/2017,Kenya,Others,USSD,54.05,2959.8
2664-XJZNO,Male,Credit card (automatic),10/23/2017,Kenya,Others,Bulk SMS,104.9,7559.55
9732-KPKBW,Male,Electronic check,8/28/2017,Kenya,Others,Premium SMS,53.95,53.95
3339-EAQNV,Male,Credit card (automatic),8/28/2017,Kenya,Others,Bulk SMS,97.25,7133.1
0921-OHLVP,Male,Electronic check,7/6/2014,Kenya,Others,Bulk SMS,83.05,1799.3
3389-YGYAI,Female,Electronic check,7/18/2012,Kenya,Others,Bulk SMS,105.5,829.55
9560-ARGQJ,Female,Electronic check,5/18/2017,Kenya,Others,Bulk SMS,81,1312.15
8350-NYMVI,Female,Bank transfer (automatic),3/25/2015,Kenya,Others,Bulk SMS,41.1,1597.05
1600-DILPE,Female,Bank transfer (automatic),7/21/2017,Kenya,Others,Airtime,45,524.35
0536-ESJEP,Male,Bank transfer (automatic),2/17/2014,Kenya,Others,Bulk SMS,74.55,4191.45
4654-GGUII,Female,Mailed check,3/10/2015,Kenya,Others,Bulk SMS,40.2,711.95
6478-HRRCZ,Male,Mailed check,2/19/2018,Kenya,Others,Bulk SMS,70.5,2201.75
8510-BBWMU,Female,Mailed check,11/26/2012,Kenya,Others,Bulk SMS,19.75,806.95
6857-TKDJV,Male,Bank transfer (automatic),3/2/2018,Kenya,Others,Voice,24.65,1620.45
2360-RDGRO,Male,Electronic check,6/29/2016,Kenya,Others,Bulk SMS,104.25,6812.95
0584-BJQGZ,Female,Bank transfer (automatic),10/21/2017,Kenya,Others,USSD,78.35,1837.9
5134-IKDAY,Female,Electronic check,10/18/2016,Kenya,Others,Airtime,69.8,69.8
1360-XFJMR,Female,Credit card (automatic),4/6/2018,Kenya,Others,Bulk SMS,109.7,7344.45
3070-DVEYC,Male,Mailed check,1/22/2018,Kenya,Others,Bulk SMS,73.75,545.15
5730-RIITO,Female,Credit card (automatic),1/31/2018,Kenya,AT,USSD,33.45,1500.25
9058-MJLZC,Female,Electronic check,3/14/2017,Kenya,Others,Bulk SMS,94.6,2283.15
5707-ORNDZ,Male,Electronic check,9/5/2017,Kenya,Others,Bulk SMS,54.55,494.05
0902-XKXPN,Male,Bank transfer (automatic),8/17/2016,Kenya,Others,Bulk SMS,20.2,1376.5
5177-RVZNU,Female,Bank transfer (automatic),7/15/2013,Kenya,Others,Bulk SMS,20.3,755.4
0056-EPFBG,Male,Credit card (automatic),3/19/2014,Kenya,Others,Bulk SMS,39.4,825.4
8993-IZEUX,Male,Bank transfer (automatic),6/15/2017,Kenya,Others,USSD,69.15,488.65
8696-JKZNU,Female,Electronic check,10/13/2015,Kenya,Others,USSD,76.25,2841.55
5380-AFSSK,Female,Mailed check,4/25/2017,Kenya,Others,Bulk SMS,93.9,486.85
8190-ZTQFB,Male,Electronic check,1/15/2015,Kenya,Others,Bulk SMS,51.35,2075.1
0931-MHTEM,Female,Credit card (automatic),7/3/2017,Kenya,Others,Bulk SMS,100.05,5299.65
2055-PDADH,Female,Electronic check,1/19/2015,Kenya,Consultancy,Bulk SMS,70.4,204.7
7515-LODFU,Male,Credit card (automatic),6/27/2017,Kenya,Others,Bulk SMS,20.3,1356.3
0440-UEDAI,Female,Credit card (automatic),6/12/2015,Kenya,Others,Bulk SMS,94.45,5042.75
1337-BOZWO,Male,Credit card (automatic),3/15/2016,Kenya,Others,Bulk SMS,46.4,812.4
0868-VJRDR,Male,Credit card (automatic),9/6/2013,Kenya,Others,Bulk SMS,104.05,6605.55
8714-EUHJO,Female,Electronic check,4/29/2014,Kenya,Others,Bulk SMS,91.15,2995.45
6344-SFJVH,Female,Credit card (automatic),1/4/2018,Kenya,Others,Bulk SMS,24.9,505.95
3950-VPYJB,Male,Mailed check,10/24/2015,Kenya,Others,Airtime,59.6,3509.4
8041-TMEID,Male,Credit card (automatic),1/6/2015,Kenya,Others,Bulk SMS,108.5,6991.9
7321-ZNSLA,Male,Mailed check,9/19/2016,Kenya,Others,Premium SMS,40.55,590.35
6941-KXRRV,Female,Bank transfer (automatic),7/15/2012,Kenya,Others,Bulk SMS,58.95,2789.7
3721-CNEYS,Female,Electronic check,10/21/2014,Kenya,Others,USSD,70.95,137.95
8727-JQFHV,Male,Mailed check,3/14/2018,Kenya,Developer,Bulk SMS,20.75,1123.15
9475-NNDGC,Male,Bank transfer (automatic),6/15/2016,Kenya,Others,Bulk SMS,113.15,7953.25
1355-KUSBG,Female,Electronic check,3/5/2015,Kenya,Developer,Payments,48.8,349.8
3688-FTHLT,Female,Bank transfer (automatic),8/25/2016,Kenya,Others,Bulk SMS,63.05,1067.05
0899-LIIBW,Male,Electronic check,8/17/2017,Kenya,Others,Bulk SMS,100.85,3527.3
2568-OIADY,Female,Electronic check,7/10/2017,Kenya,Others,Bulk SMS,99.5,3762
1384-RCUXW,Male,Mailed check,8/5/2016,Kenya,Others,Bulk SMS,80.55,1248.9
5825-XJOCM,Male,Bank transfer (automatic),9/26/2016,Kenya,Others,USSD,64.4,3035.35
6848-YLDFR,Male,Credit card (automatic),1/13/2018,Kenya,Others,Bulk SMS,75.2,4300.8
8125-QPFJD,Female,Bank transfer (automatic),2/9/2018,Kenya,Others,Bulk SMS,84.9,6065.3
2320-YKQBO,Female,Mailed check,2/10/2018,Kenya,Others,Airtime,19.3,144.95
1193-RTSLK,Female,Credit card (automatic),2/10/2018,Kenya,Others,Bulk SMS,83.9,3233.6
2302-ANTDP,Female,Electronic check,2/10/2018,Kenya,Others,Bulk SMS,117.45,5438.9
5923-GXUOC,Male,Electronic check,2/10/2018,Kenya,Others,Bulk SMS,104.4,1081.45
4973-RLZVI,Female,Credit card (automatic),12/11/2015,Kenya,Developer,Bulk SMS,74.65,2308.6
7869-ZYDST,Male,Credit card (automatic),12/11/2015,Kenya,Others,Bulk SMS,59.05,1882.8
4501-UYKBC,Female,Credit card (automatic),2/11/2016,Kenya,Others,Bulk SMS,69.1,3255.35
1215-EXRMO,Male,Mailed check,12/6/2017,Kenya,Others,Bulk SMS,20.55,1067.65
2305-MRGLV,Male,Bank transfer (automatic),1/2/2018,Kenya,Others,Bulk SMS,76.55,2065.4
8404-VIOMB,Female,Bank transfer (automatic),7/8/2016,Kenya,Lending,USSD,62.5,4136.4
5233-GEEAX,Male,Electronic check,2/13/2018,Kenya,Others,Bulk SMS,29.4,221.9
2359-KLTEK,Female,Bank transfer (automatic),2/13/2018,Kenya,Others,Bulk SMS,94.9,3848
5304-EFJLP,Male,Bank transfer (automatic),4/4/2018,Kenya,Others,Bulk SMS,111.65,8022.85
2673-ZALNP,Female,Mailed check,6/5/2017,Kenya,Others,Voice,19.9,173.15
9184-GALIL,Female,Mailed check,6/23/2017,Kenya,Gaming,Payments,20.45,781.25
4393-RYCRE,Male,Electronic check,6/23/2017,Kenya,Banking,Airtime,106.05,4510.8
9746-MDMBK,Male,Bank transfer (automatic),2/9/2018,Kenya,Others,Bulk SMS,113.45,5317.8
3162-ZJZFU,Male,Electronic check,4/10/2018,Kenya,Others,Bulk SMS,92.55,4779.45
8404-GFGCZ,Male,Electronic check,5/18/2017,Kenya,Others,Bulk SMS,65.6,250.1
8875-AKBYH,Male,Electronic check,1/25/2018,Kenya,Others,Bulk SMS,84.35,1745.2
4432-ADRLB,Male,Mailed check,3/28/2015,Kenya,Others,Bulk SMS,44.65,74.9
0533-UCAAU,Male,Credit card (automatic),7/13/2017,Kenya,Others,Bulk SMS,71.1,4140.1
1394-SUIUH,Female,Electronic check,3/23/2016,Kenya,Others,Bulk SMS,85.15,3670.5
3521-MNKLV,Male,Mailed check,6/9/2017,Kenya,Others,USSD,49.7,1167.8
2533-TIBIX,Male,Bank transfer (automatic),1/6/2018,Kenya,Others,USSD,30.2,469.65
8993-PHFWD,Female,Electronic check,5/29/2015,Kenya,Financial Services,Premium SMS,25.25,58.9
1565-RHDJD,Female,Bank transfer (automatic),5/10/2015,Kenya,Others,Bulk SMS,84.05,333.55
7137-RYLPP,Male,Electronic check,5/10/2015,Kenya,Others,Bulk SMS,85.7,3171.15
3765-JXVKY,Female,Electronic check,1/29/2018,Kenya,Others,Bulk SMS,74.7,74.7
5092-STPKP,Female,Credit card (automatic),2/10/2016,Kenya,Others,USSD,56.35,1381.2
7330-WZLNC,Female,Electronic check,3/19/2015,Kenya,Others,Bulk SMS,90.8,455.5
0114-PEGZZ,Female,Electronic check,4/12/2018,Kenya,Others,Bulk SMS,107.55,3645.5
3359-DSRKA,Female,Mailed check,5/20/2015,Kenya,Others,Bulk SMS,19.85,1158.85
8639-NHQEI,Female,Bank transfer (automatic),5/21/2017,Kenya,Others,Bulk SMS,95.9,6954.15
7161-DFHUF,Female,Mailed check,10/3/2015,Kenya,Others,Bulk SMS,23.85,1672.1
3957-LXOLK,Female,Electronic check,3/2/2015,Kenya,Others,USSD,106.15,3152.5
3720-DBRWL,Male,Credit card (automatic),1/8/2014,Kenya,Health,Voice,83.85,4307.1
6635-MYYYZ,Female,Bank transfer (automatic),8/23/2017,Kenya,Others,Airtime,85.35,2530.4
8565-WUXZU,Male,Credit card (automatic),8/23/2017,Kenya,Others,Bulk SMS,84.8,6141.65
5281-BUZGT,Male,Electronic check,2/5/2016,Kenya,Others,Bulk SMS,90.85,3186.7
4994-OBRSZ,Male,Bank transfer (automatic),4/13/2018,Kenya,Others,Bulk SMS,76.1,1054.8
0562-FGDCR,Female,Mailed check,9/7/2014,Kenya,Others,Bulk SMS,74.55,5430.65
2436-QBZFP,Female,Electronic check,11/7/2016,Kenya,Others,Bulk SMS,39.2,849.9
3420-YJLQT,Female,Electronic check,5/20/2017,Kenya,Others,Voice,79.55,151.75
6040-CGACY,Female,Mailed check,6/6/2017,Kenya,Others,USSD,19.6,299.4
6582-PLFUU,Male,Credit card (automatic),11/8/2012,Kenya,Others,Bulk SMS,19.55,1086.75
8242-PDSGJ,Male,Credit card (automatic),10/23/2015,Kenya,Others,Bulk SMS,39.15,2692.75
0264-CNITK,Female,Bank transfer (automatic),5/8/2017,Kenya,Others,Bulk SMS,20.1,1389.6
0089-IIQKO,Female,Credit card (automatic),6/20/2017,Kenya,Others,Bulk SMS,99.95,3767.4
7839-NUIAA,Female,Electronic check,6/5/2017,Kenya,Research,Payments,59.8,3641.5
6075-QMNRR,Female,Bank transfer (automatic),10/10/2017,Kenya,Others,Bulk SMS,49.75,2535.55
5378-IKEEG,Female,Electronic check,5/27/2017,Kenya,Others,USSD,35.75,35.75
5966-EMAZU,Male,Mailed check,5/27/2017,Kenya,Others,Bulk SMS,108.5,6880.85
0440-EKDCF,Male,Credit card (automatic),8/11/2017,Kenya,Others,Bulk SMS,60.15,3753.2
4774-HHGGS,Male,Mailed check,7/11/2017,Kenya,Developer,Payments,19.05,637.55
2718-GAXQD,Female,Electronic check,11/10/2017,Kenya,Others,Bulk SMS,46,181.6
2055-BFOCC,Male,Bank transfer (automatic),3/5/2018,Kenya,Others,Bulk SMS,84,5329.55
8180-AKMJV,Female,Credit card (automatic),3/5/2018,Kenya,Others,Bulk SMS,44.55,44.55
4298-OYIFC,Male,Electronic check,3/20/2018,Kenya,Others,Bulk SMS,103.45,1539.8
5566-SOEZD,Male,Credit card (automatic),12/12/2015,Kenya,Others,Bulk SMS,80.65,2209.75
9842-EFSYY,Female,Mailed check,3/23/2016,Kenya,Others,Bulk SMS,57.2,223.75
2272-WUSPA,Female,Electronic check,7/15/2017,Kenya,Others,Airtime,110.75,7751.7
4584-LBNMK,Male,Credit card (automatic),3/10/2014,Kenya,Others,Bulk SMS,24.7,1174.35
3898-GUYTS,Female,Electronic check,6/7/2017,Kenya,Others,Bulk SMS,97.05,4385.05
0930-EHUZA,Female,Mailed check,3/24/2016,Kenya,Others,Bulk SMS,76.35,2606.35
6413-XKKPU,Male,Electronic check,3/24/2016,Kenya,Others,Voice,89.4,1539.45
9975-SKRNR,Male,Mailed check,6/15/2016,Kenya,Others,Bulk SMS,18.9,18.9
3703-KBKZP,Male,Bank transfer (automatic),7/10/2017,Kenya,Others,Bulk SMS,74.45,1261.35
1449-XQEMT,Male,Mailed check,4/10/2018,Kenya,Others,Bulk SMS,19.8,58.15
2626-URJFX,Male,Electronic check,7/15/2012,Kenya,Others,Bulk SMS,50.9,225.6
4973-MGTON,Female,Credit card (automatic),11/7/2012,Kenya,Others,Bulk SMS,84.4,5969.3
3682-YEUWS,Male,Mailed check,2/19/2016,Kenya,Others,Bulk SMS,24.4,253.9
1223-UNPKS,Male,Mailed check,2/19/2016,Kenya,Others,Bulk SMS,20.05,400
2612-RRIDN,Male,Electronic check,9/22/2017,Kenya,Others,Airtime,81,340.85
4735-ASGMA,Male,Electronic check,10/14/2015,Kenya,Consultancy,Payments,98.35,2515.3
3446-QDSZF,Female,Credit card (automatic),7/15/2012,Kenya,Others,Bulk SMS,55.5,227.35
3669-LVWZB,Male,Mailed check,7/15/2012,Kenya,Others,Bulk SMS,51,305.95
6892-EZDTG,Female,Electronic check,7/23/2014,Kenya,Others,Bulk SMS,91.65,365.4
5117-IFGPS,Male,Electronic check,3/23/2013,Kenya,Others,Bulk SMS,84.3,2357.75
7379-FNIUJ,Male,Electronic check,10/31/2016,Kenya,Others,Bulk SMS,100.2,198.5
1627-AFWVJ,Female,Mailed check,10/31/2016,Kenya,Others,Bulk SMS,19.4,554.25
9725-SCPZG,Male,Electronic check,10/31/2016,Kenya,Others,Airtime,90.85,90.85
5884-GCYMI,Male,Mailed check,4/7/2014,Kenya,Others,Bulk SMS,69.4,69.4
3217-FZDMN,Female,Credit card (automatic),3/1/2016,Kenya,Others,Bulk SMS,94.45,742.95
4486-EFAEB,Male,Electronic check,5/31/2017,Kenya,Others,Bulk SMS,20.4,251.65
0060-FUALY,Female,Electronic check,3/16/2018,Kenya,Consultancy,Payments,94.75,5597.65
7853-GVUDZ,Female,Credit card (automatic),3/16/2018,Kenya,Others,Bulk SMS,20.15,20.15
7480-QNVZJ,Male,Electronic check,12/28/2015,Kenya,Others,Bulk SMS,95.7,4816.7
6954-OOYZZ,Male,Bank transfer (automatic),7/26/2014,Kenya,Others,Bulk SMS,44.35,768.05
7088-FBAWU,Female,Mailed check,5/16/2016,Kenya,Others,Bulk SMS,74.55,1215.8
8313-AFGBW,Male,Electronic check,7/2/2016,Kenya,Others,USSD,73.6,3522.65
3943-KDREE,Female,Bank transfer (automatic),11/8/2014,Kenya,Developer,Airtime,74.95,1834.95
9239-ZBZZV,Female,Electronic check,11/8/2014,Kenya,Consultancy,Bulk SMS,47.95,305.1
3097-IDVPU,Male,Credit card (automatic),6/8/2017,Kenya,Education,Bulk SMS,50.1,910.45
4398-HSCJH,Female,Electronic check,12/13/2016,Kenya,Others,Bulk SMS,63.6,155.65
2197-OMWGI,Female,Electronic check,7/9/2014,Kenya,Others,Bulk SMS,53,3656.25
2303-PJYHN,Female,Bank transfer (automatic),2/19/2018,Kenya,Others,Bulk SMS,19.85,52
9795-VOWON,Male,Credit card (automatic),6/29/2017,Kenya,Others,Bulk SMS,24.35,150.85
1237-WIYYZ,Female,Mailed check,12/6/2017,Kenya,Others,Bulk SMS,19.55,389.25
1987-AUELQ,Female,Credit card (automatic),11/14/2017,Kenya,Others,USSD,25.05,1873.7
7852-LECYP,Male,Credit card (automatic),9/26/2017,Kenya,Others,USSD,93.8,1261
4430-UZIPO,Male,Mailed check,11/17/2012,Kenya,Others,Bulk SMS,36.85,108.7
4822-LPTYJ,Male,Bank transfer (automatic),6/15/2017,Kenya,Others,Bulk SMS,103.75,7346.2
8165-CBKXO,Male,Credit card (automatic),11/22/2016,Kenya,Education,Bulk SMS,56.75,3708.4
6527-PZFPV,Male,Credit card (automatic),3/24/2015,Kenya,Others,Bulk SMS,20.8,469.65
4855-SNKMY,Female,Electronic check,8/15/2014,Kenya,Developer,Payments,44.1,44.1
9593-CVZKR,Female,Mailed check,1/7/2018,Kenya,Others,Bulk SMS,24.45,1385.85
8595-SIZNC,Female,Bank transfer (automatic),10/7/2016,Kenya,Others,Bulk SMS,25.6,548.8
